823201780132	80132	480591.522	4438508.445	40.5703	2.282
823201780133	80133	480591.7	4438507.09	40.5827	2.280
823201780134	80134	480591.869	4438505.736	40.5678	2.247
823201780135	80135	480592.029	4438504.382	40.5618	2.203
823201780136	80136	480592.198	4438503.019	40.5655	2.222
823201780137	80137	480592.371	4438501.673	40.5832	2.240
823201780138	80138	480592.565	4438500.335	40.5778	2.237
823201780139	80139	480592.77	4438498.965	40.5736	2.225
823201780140	80140	480592.981	4438497.603	40.559	2.173
823201780141	80141	480593.194	4438496.266	40.5672	2.203
823201780142	80142	480593.425	4438494.938	40.5652	2.182
823201780143	80143	480593.66	4438493.601	40.5724	2.194
823201780144	80144	480593.881	4438492.286	40.5685	2.162
823201780145	80145	480594.091	4438490.966	40.574	2.176
823201780146	80146	480594.32	4438489.646	40.5766	2.161
823201780147	80147	480594.535	4438488.33	40.5682	2.125
823201780148	80148	480594.758	4438487.014	40.5679	2.135
823201780149	80149	480594.986	4438485.688	40.5832	2.139
823201780150	80150	480595.239	4438484.37	40.5723	2.113
823201780151	80151	480595.518	4438483.033	40.5857	2.096
823201780152	80152	480595.828	4438481.688	40.5777	2.056
823201780153	80153	480596.132	4438480.358	40.5738	1.999
823201780154	80154	480596.454	4438479.033	40.5814	1.969
823201780155	80155	480596.777	4438477.701	40.5702	1.962
823201780156	80156	480597.088	4438476.37	40.5749	1.907
